Time,HMR,Current,Voltage,Vibration ,Failure
1/1/2025 0:19,00,2491,608,1.5,N
1/1/2025 0:19,00,2444,610,2.5,N
1/1/2025 0:19,00,2442,590,3.5,N
1/1/2025 0:19,00,2441,593,3.5,N
1/1/2025 0:19,00,2496,607,1.5,N
1/1/2025 0:19,00,2461,606,2.5,N
1/1/2025 0:19,00,2459,597,1.5,N
1/1/2025 0:19,00,2489,610,2.5,N
1/1/2025 0:19,00,2434,594,1.5,N
1/1/2025 0:19,00,2469,598,2.5,N
1/1/2025 0:19,00,2487,602,1.5,N
1/1/2025 0:19,00,2468,608,1.5,N
1/1/2025 0:19,00,2455,591,3.5,N
1/1/2025 0:19,00,2475,598,2.5,N
1/1/2025 0:19,00,2407,605,2.5,N
1/1/2025 0:19,00,2432,609,3.5,N
1/1/2025 0:19,00,2417,601,3.5,N
1/1/2025 0:19,00,2448,604,2.5,N
1/1/2025 0:19,00,2486,608,1.5,N
1/1/2025 0:19,00,2413,594,1.5,N
1/1/2025 0:19,00,2463,596,2.5,N
1/1/2025 0:19,00,2473,599,2.5,N
1/1/2025 0:19,00,2446,595,2.5,N
1/1/2025 0:19,00,2483,593,1.5,N
1/1/2025 0:19,00,2406,590,2.5,N
1/1/2025 0:19,00,2413,604,1.5,N
1/1/2025 0:19,00,2461,609,3.5,N
1/1/2025 0:19,00,2425,604,3.5,N
1/1/2025 0:19,00,2470,604,2.5,N
1/1/2025 0:19,00,2425,592,3.5,N
1/1/2025 0:19,00,2446,601,3.5,N
1/1/2025 0:19,00,2494,596,3.5,N
1/1/2025 0:19,00,2498,602,1.5,N
1/1/2025 0:19,00,2489,600,2.5,N
1/1/2025 0:19,00,2449,600,1.5,N
1/1/2025 0:19,00,2459,604,2.5,N
1/1/2025 0:19,00,2496,605,3.5,N
1/1/2025 0:19,00,2440,596,1.5,N
1/1/2025 0:20,00,2473,608,3.5,N
1/1/2025 0:20,00,2480,608,3.5,N
1/1/2025 0:20,00,2408,590,1.5,N
1/1/2025 0:20,00,2470,599,2.5,N
1/1/2025 0:20,00,2483,602,3.5,N
1/1/2025 0:20,00,2404,597,1.5,N
1/1/2025 0:20,00,2425,609,3.5,N
1/1/2025 0:20,00,2457,603,3.5,N
1/1/2025 0:20,00,2495,601,2.5,N
1/1/2025 0:20,00,2499,600,2.5,N
1/1/2025 0:20,00,2440,599,2.5,N
1/1/2025 0:20,00,2448,608,1.5,N
1/1/2025 0:20,00,2452,596,2.5,N
1/1/2025 0:20,00,2404,604,1.5,N
1/1/2025 0:20,00,2422,602,2.5,N
1/1/2025 0:20,00,2449,595,1.5,N
1/1/2025 0:20,00,2460,591,3.5,N
1/1/2025 0:20,00,2424,597,2.5,N
1/1/2025 0:20,00,2500,601,3.5,N
1/1/2025 0:20,00,2431,590,2.5,N
1/1/2025 0:20,00,2498,610,2.5,N
1/1/2025 0:20,00,2436,609,2.5,N
1/1/2025 0:20,00,2419,597,3.5,N
1/1/2025 0:20,00,2454,596,1.5,N
1/1/2025 0:20,00,2499,596,2.5,N
1/1/2025 0:20,00,2451,593,3.5,N
1/1/2025 0:20,00,2474,603,3.5,N
1/1/2025 0:20,00,2492,607,3.5,N
1/1/2025 0:20,00,2473,600,3.5,N
1/1/2025 0:20,00,2417,595,1.5,N
1/1/2025 0:20,00,2427,605,3.5,N
1/1/2025 0:20,00,2419,604,3.5,N
1/1/2025 0:20,00,2500,597,1.5,N
1/1/2025 0:20,00,2438,609,2.5,N
1/1/2025 0:20,00,2495,601,3.5,N
1/1/2025 0:20,00,2482,596,2.5,N
1/1/2025 0:20,00,2449,606,3.5,N
1/1/2025 0:20,00,2444,604,1.5,N
1/1/2025 0:20,00,2466,608,1.5,N
1/1/2025 0:20,00,2430,592,1.5,N
1/1/2025 0:20,00,2470,594,3.5,N
1/1/2025 0:20,00,2411,596,1.5,N
1/1/2025 0:20,00,2498,593,3.5,N
1/1/2025 0:20,00,2496,598,3.5,N
1/1/2025 0:20,00,2431,591,3.5,N
1/1/2025 0:20,00,2500,601,2.5,N
1/1/2025 0:20,00,2474,603,2.5,N
1/1/2025 0:20,00,2481,591,2.5,N
1/1/2025 0:20,00,2489,601,2.5,N
1/1/2025 0:20,00,2449,597,2.5,N
1/1/2025 0:20,00,2463,598,1.5,N
1/1/2025 0:20,00,2463,590,3.5,N
1/1/2025 0:20,00,2491,606,1.5,N
1/1/2025 0:20,00,2415,594,2.5,N
1/1/2025 0:20,00,2449,596,2.5,N
1/1/2025 0:20,00,2423,596,1.5,N
1/1/2025 0:20,00,2491,610,3.5,N
1/1/2025 0:20,00,2471,594,1.5,N
1/1/2025 0:20,00,2471,598,1.5,N
1/1/2025 0:20,00,2453,595,3.5,N
1/1/2025 0:21,00,2467,592,3.5,N
1/1/2025 0:21,00,2449,608,1.5,N
1/1/2025 0:21,00,2499,593,3.5,N
1/1/2025 0:21,00,2466,593,2.5,N
1/1/2025 0:21,00,2419,590,1.5,N
1/1/2025 0:21,00,2455,601,3.5,N
1/1/2025 0:21,00,2481,600,2.5,N
1/1/2025 0:21,00,2427,610,2.5,N
1/1/2025 0:21,00,2458,602,2.5,N
1/1/2025 0:21,00,2440,601,2.5,N
1/1/2025 0:21,00,2489,590,2.5,N
1/1/2025 0:21,00,2457,596,2.5,N
1/1/2025 0:21,00,2429,597,2.5,N
1/1/2025 0:21,00,2439,598,3.5,N
1/1/2025 0:21,00,2470,605,2.5,N
1/1/2025 0:21,00,2433,609,1.5,N
1/1/2025 0:21,00,2458,600,3.5,N
1/1/2025 0:21,00,2442,610,1.5,N
1/1/2025 0:21,00,2497,590,2.5,N
1/1/2025 0:21,00,2423,605,2.5,N
1/1/2025 0:21,00,2439,594,3.5,N
1/1/2025 0:21,00,2453,608,1.5,N
1/1/2025 0:21,00,2470,597,1.5,N
1/1/2025 0:21,00,2407,595,1.5,N
1/1/2025 0:21,00,2493,604,3.5,N
1/1/2025 0:21,00,2450,595,1.5,N
1/1/2025 0:21,00,2490,590,1.5,N
1/1/2025 0:21,00,2411,592,2.5,N
1/1/2025 0:21,00,2457,606,1.5,N
1/1/2025 0:21,00,2405,593,1.5,N
1/1/2025 0:21,00,2497,604,1.5,N
1/1/2025 0:21,00,2467,600,3.5,N
1/1/2025 0:21,00,2468,596,2.5,N
1/1/2025 0:21,00,2427,590,3.5,N
1/1/2025 0:21,00,2404,594,3.5,N
1/1/2025 0:21,00,2494,604,2.5,N
1/1/2025 0:21,00,2406,608,2.5,N
1/1/2025 0:21,00,2475,601,1.5,N
1/1/2025 0:21,00,2497,605,2.5,N
1/1/2025 0:21,00,2444,601,2.5,N
1/1/2025 0:21,00,2412,608,1.5,N
1/1/2025 0:21,00,2493,593,1.5,N
1/1/2025 0:21,00,2498,592,2.5,N
1/1/2025 0:21,00,2489,608,3.5,N
1/1/2025 0:21,00,2492,593,3.5,N
1/1/2025 0:21,00,2483,591,1.5,N
1/1/2025 0:21,00,2443,602,1.5,N
1/1/2025 0:21,00,2420,594,3.5,N
1/1/2025 0:21,00,2407,607,2.5,N
1/1/2025 0:21,00,2424,598,2.5,N
1/1/2025 0:21,00,2440,600,2.5,N
1/1/2025 0:21,00,2496,598,3.5,N
1/1/2025 0:21,00,2457,591,3.5,N
1/1/2025 0:21,00,2448,594,1.5,N
1/1/2025 0:21,00,2457,597,2.5,N
1/1/2025 0:21,00,2495,596,3.5,N
1/1/2025 0:21,00,2492,598,1.5,N
1/1/2025 0:21,00,2460,598,1.5,N
1/1/2025 0:21,00,2432,601,2.5,N
1/1/2025 0:21,00,2489,609,2.5,N
1/1/2025 0:22,00,2487,602,1.5,N
1/1/2025 0:22,00,2463,603,2.5,N
1/1/2025 0:22,00,2445,591,3.5,N
1/1/2025 0:22,00,2400,608,1.5,N
1/1/2025 0:22,00,2489,594,2.5,N
1/1/2025 0:22,00,2426,595,3.5,N
1/1/2025 0:22,00,2438,594,3.5,N
1/1/2025 0:22,00,2472,610,1.5,N
1/1/2025 0:22,00,2491,610,2.5,N
1/1/2025 0:22,00,2425,610,3.5,N
1/1/2025 0:22,00,2423,596,3.5,N
1/1/2025 0:22,00,2494,602,3.5,N
1/1/2025 0:22,00,2420,603,1.5,N
1/1/2025 0:22,00,2453,600,2.5,N
1/1/2025 0:22,00,2445,602,3.5,N
1/1/2025 0:22,00,2480,596,1.5,N
1/1/2025 0:22,00,2427,595,2.5,N
1/1/2025 0:22,00,2462,604,1.5,N
1/1/2025 0:22,00,2418,602,1.5,N
1/1/2025 0:22,00,2417,606,3.5,N
1/1/2025 0:22,00,2494,606,3.5,N
1/1/2025 0:22,00,2448,597,3.5,N
1/1/2025 0:22,00,2462,595,1.5,N
1/1/2025 0:22,00,2449,602,2.5,N
1/1/2025 0:22,00,2408,602,2.5,N
1/1/2025 0:22,00,2469,595,2.5,N
1/1/2025 0:22,00,2436,606,3.5,N
1/1/2025 0:22,00,2415,598,2.5,N
1/1/2025 0:22,00,2432,596,1.5,N
1/1/2025 0:22,00,2415,602,3.5,N
1/1/2025 0:22,00,2475,608,3.5,N
1/1/2025 0:22,00,2499,596,2.5,N
1/1/2025 0:22,00,2415,610,1.5,N
1/1/2025 0:22,00,2445,594,2.5,N
1/1/2025 0:22,00,2452,605,2.5,N
1/1/2025 0:22,00,2404,607,3.5,N
1/1/2025 0:22,00,2420,607,2.5,N
1/1/2025 0:22,00,2470,593,1.5,N
1/1/2025 0:22,00,2420,610,1.5,N
1/1/2025 0:22,00,2423,598,3.5,N
1/1/2025 0:22,00,2404,596,2.5,N
1/1/2025 0:22,00,2450,599,3.5,N
1/1/2025 0:22,00,2443,593,1.5,N
1/1/2025 0:22,00,2448,597,1.5,N
1/1/2025 0:22,00,2492,604,2.5,N
1/1/2025 0:22,00,2460,597,3.5,N
1/1/2025 0:22,00,2474,591,3.5,N
1/1/2025 0:22,00,2402,590,1.5,N
1/1/2025 0:22,00,2481,594,1.5,N
1/1/2025 0:22,00,2477,590,2.5,N
1/1/2025 0:22,00,2500,596,1.5,N
1/1/2025 0:22,00,2404,593,1.5,N
1/1/2025 0:22,00,2449,603,3.5,N
1/1/2025 0:22,00,2443,610,3.5,N
1/1/2025 0:22,00,2426,592,1.5,N
1/1/2025 0:22,00,2489,606,2.5,N
1/1/2025 0:22,00,2497,607,1.5,N
1/1/2025 0:22,00,2410,608,2.5,N
1/1/2025 0:22,00,2478,608,3.5,N
1/1/2025 0:22,00,2445,590,1.5,N
1/1/2025 0:23,00,2407,605,3.5,N
1/1/2025 0:23,00,2473,595,2.5,N
1/1/2025 0:23,00,2441,593,3.5,N
1/1/2025 0:23,00,2425,590,1.5,N
1/1/2025 0:23,00,2449,600,1.5,N
1/1/2025 0:23,00,2404,605,1.5,N
1/1/2025 0:23,00,2468,604,1.5,N
1/1/2025 0:23,00,2463,592,3.5,N
1/1/2025 0:23,00,2469,590,3.5,N
1/1/2025 0:23,00,2440,597,1.5,N
1/1/2025 0:23,00,2484,590,2.5,N
1/1/2025 0:23,00,2444,596,1.5,N
1/1/2025 0:23,00,2499,605,3.5,N
1/1/2025 0:23,00,2418,601,1.5,N
1/1/2025 0:23,00,2459,590,3.5,N
1/1/2025 0:23,00,2413,600,1.5,N
1/1/2025 0:23,00,2439,592,2.5,N
1/1/2025 0:23,00,2408,607,2.5,N
1/1/2025 0:23,00,2448,599,3.5,N
1/1/2025 0:23,00,2461,599,3.5,N
1/1/2025 0:23,00,2470,590,1.5,N
1/1/2025 0:23,00,2448,597,1.5,N
1/1/2025 0:23,00,2477,596,3.5,N
1/1/2025 0:23,00,2415,592,2.5,N
1/1/2025 0:23,00,2499,593,2.5,N
1/1/2025 0:23,00,2439,597,2.5,N
1/1/2025 0:23,00,2478,598,2.5,N
1/1/2025 0:23,00,2435,598,3.5,N
1/1/2025 0:23,00,2449,608,2.5,N
1/1/2025 0:23,00,2480,592,3.5,N
1/1/2025 0:23,00,2472,595,3.5,N
1/1/2025 0:23,00,2449,609,3.5,N
1/1/2025 0:23,00,2446,610,2.5,N
1/1/2025 0:23,00,2487,600,2.5,N
1/1/2025 0:23,00,2453,604,2.5,N
1/1/2025 0:23,00,2453,598,2.5,N
1/1/2025 0:23,00,2481,600,2.5,N
1/1/2025 0:23,00,2466,600,2.5,N
1/1/2025 0:23,00,2418,604,1.5,N
1/1/2025 0:23,00,2497,596,2.5,N
1/1/2025 0:23,00,2458,590,3.5,N
1/1/2025 0:23,00,2476,600,2.5,N
1/1/2025 0:23,00,2434,597,2.5,N
1/1/2025 0:23,00,2495,601,3.5,N
1/1/2025 0:23,00,2427,610,1.5,N
1/1/2025 0:23,00,2464,601,3.5,N
1/1/2025 0:23,00,2482,598,1.5,N
1/1/2025 0:23,00,2465,602,2.5,N
1/1/2025 0:23,00,2406,598,3.5,N
1/1/2025 0:23,00,2463,601,3.5,N
1/1/2025 0:23,00,2496,603,3.5,N
1/1/2025 0:23,00,2446,590,1.5,N
1/1/2025 0:23,00,2477,601,2.5,N
1/1/2025 0:23,00,2440,610,3.5,N
1/1/2025 0:23,00,2464,600,3.5,N
1/1/2025 0:23,00,2441,599,2.5,N
1/1/2025 0:23,00,2463,591,2.5,N
1/1/2025 0:23,00,2448,608,3.5,N
1/1/2025 0:23,00,2448,594,3.5,N
1/1/2025 0:23,00,2494,593,3.5,N
1/1/2025 0:24,00,2488,596,1.5,N
1/1/2025 0:24,00,2416,593,1.5,N
1/1/2025 0:24,00,2440,608,3.5,N
1/1/2025 0:24,00,2432,607,3.5,N
1/1/2025 0:24,00,2431,593,2.5,N
1/1/2025 0:24,00,2430,594,2.5,N
1/1/2025 0:24,00,2443,606,2.5,N
1/1/2025 0:24,00,2487,605,1.5,N
1/1/2025 0:24,00,2473,608,2.5,N
1/1/2025 0:24,00,2486,595,1.5,N
1/1/2025 0:24,00,2417,603,2.5,N
1/1/2025 0:24,00,2488,591,1.5,N
1/1/2025 0:24,00,2490,592,1.5,N
1/1/2025 0:24,00,2456,591,3.5,N
1/1/2025 0:24,00,2480,610,1.5,N
1/1/2025 0:24,00,2492,606,3.5,N
1/1/2025 0:24,00,2486,605,2.5,N
1/1/2025 0:24,00,2470,595,1.5,N
1/1/2025 0:24,00,2440,592,3.5,N
1/1/2025 0:24,00,2467,599,1.5,N
1/1/2025 0:24,00,2464,600,2.5,N
1/1/2025 0:24,00,2407,596,2.5,N
1/1/2025 0:24,00,2498,591,1.5,N
1/1/2025 0:24,00,2481,606,2.5,N
1/1/2025 0:24,00,2470,610,1.5,N
1/1/2025 0:24,00,2440,601,2.5,N
1/1/2025 0:24,00,2457,607,2.5,N
1/1/2025 0:24,00,2400,592,1.5,N
1/1/2025 0:24,00,2451,600,1.5,N
1/1/2025 0:24,00,2489,599,2.5,N
1/1/2025 0:24,00,2464,597,3.5,N
1/1/2025 0:24,00,2476,609,1.5,N
1/1/2025 0:24,00,2432,607,3.5,N
1/1/2025 0:24,00,2451,604,2.5,N
1/1/2025 0:24,00,2490,603,3.5,N
1/1/2025 0:24,00,2475,592,3.5,N
1/1/2025 0:24,00,2436,608,3.5,N
1/1/2025 0:24,00,2428,603,2.5,N
1/1/2025 0:24,00,2409,609,3.5,N
1/1/2025 0:24,00,2411,599,2.5,N
1/1/2025 0:24,00,2480,595,1.5,N
1/1/2025 0:24,00,2437,601,2.5,N
1/1/2025 0:24,00,2405,601,3.5,N
1/1/2025 0:24,00,2474,605,2.5,N
1/1/2025 0:24,00,2463,608,1.5,N
1/1/2025 0:24,00,2435,596,2.5,N
1/1/2025 0:24,00,2497,603,2.5,N
1/1/2025 0:24,00,2403,605,2.5,N
1/1/2025 0:24,00,2456,601,1.5,N
1/1/2025 0:24,00,2422,592,3.5,N
1/1/2025 0:24,00,2425,601,2.5,N
1/1/2025 0:24,00,2464,595,2.5,N
1/1/2025 0:24,00,2490,592,1.5,N
1/1/2025 0:24,00,2464,590,1.5,N
1/1/2025 0:24,00,2490,604,2.5,N
1/1/2025 0:24,00,2457,609,3.5,N
1/1/2025 0:24,00,2491,601,3.5,N
1/1/2025 0:24,00,2455,601,1.5,N
1/1/2025 0:24,00,2482,605,2.5,N
1/1/2025 0:24,00,2445,599,2.5,N
1/1/2025 0:25,00,2442,596,2.5,N
1/1/2025 0:25,00,2423,605,1.5,N
1/1/2025 0:25,00,2447,600,2.5,N
1/1/2025 0:25,00,2432,598,1.5,N
1/1/2025 0:25,00,2412,591,1.5,N
1/1/2025 0:25,00,2444,600,2.5,N
1/1/2025 0:25,00,2476,592,2.5,N
1/1/2025 0:25,00,2475,603,1.5,N
1/1/2025 0:25,00,2482,605,2.5,N
1/1/2025 0:25,00,2418,594,1.5,N
1/1/2025 0:25,00,2461,609,3.5,N
1/1/2025 0:25,00,2433,591,1.5,N
1/1/2025 0:25,00,2407,604,2.5,N
1/1/2025 0:25,00,2414,602,1.5,N
1/1/2025 0:25,00,2476,596,2.5,N
1/1/2025 0:25,00,2449,601,1.5,N
1/1/2025 0:25,00,2449,597,1.5,N
1/1/2025 0:25,00,2469,593,1.5,N
1/1/2025 0:25,00,2480,594,1.5,N
1/1/2025 0:25,00,2472,594,1.5,N
1/1/2025 0:25,00,2446,599,2.5,N
1/1/2025 0:25,00,2474,596,3.5,N
1/1/2025 0:25,00,2466,604,2.5,N
1/1/2025 0:25,00,2488,603,2.5,N
1/1/2025 0:25,00,2424,604,3.5,N
1/1/2025 0:25,00,2414,599,3.5,N
1/1/2025 0:25,00,2417,599,3.5,N
1/1/2025 0:25,00,2411,596,3.5,N
1/1/2025 0:25,00,2459,605,2.5,N
1/1/2025 0:25,00,2497,601,2.5,N
1/1/2025 0:25,00,2481,595,3.5,N
1/1/2025 0:25,00,2426,601,1.5,N
1/1/2025 0:25,00,2466,609,2.5,N
1/1/2025 0:25,00,2425,593,2.5,N
1/1/2025 0:25,00,2484,607,3.5,N
1/1/2025 0:25,00,2402,606,2.5,N
1/1/2025 0:25,00,2477,590,3.5,N
1/1/2025 0:25,00,2499,596,1.5,N
1/1/2025 0:25,00,2493,604,2.5,N
1/1/2025 0:25,00,2479,604,1.5,N
1/1/2025 0:25,00,2496,596,2.5,N
1/1/2025 0:25,00,2416,603,1.5,N
1/1/2025 0:25,00,2458,599,1.5,N
1/1/2025 0:25,00,2448,608,3.5,N
1/1/2025 0:25,00,2450,596,3.5,N
1/1/2025 0:25,00,2450,594,3.5,N
1/1/2025 0:25,00,2419,596,2.5,N
1/1/2025 0:25,00,2458,598,3.5,N
1/1/2025 0:25,00,2500,590,1.5,N
1/1/2025 0:25,00,2435,606,3.5,N
1/1/2025 0:25,00,2489,608,2.5,N
1/1/2025 0:25,00,2455,603,1.5,N
1/1/2025 0:25,00,2449,605,3.5,N
1/1/2025 0:25,00,2425,600,2.5,N
1/1/2025 0:25,00,2464,601,1.5,N
1/1/2025 0:25,00,2460,604,2.5,N
1/1/2025 0:25,00,2439,608,3.5,N
1/1/2025 0:25,00,2495,607,1.5,N
1/1/2025 0:25,00,2419,606,2.5,N
1/1/2025 0:25,00,2496,610,3.5,N
1/1/2025 0:26,00,2445,599,2.5,N
1/1/2025 0:26,00,2457,607,3.5,N
1/1/2025 0:26,00,2442,600,1.5,N
1/1/2025 0:26,00,2442,592,3.5,N
1/1/2025 0:26,00,2412,593,3.5,N
1/1/2025 0:26,00,2484,591,1.5,N
1/1/2025 0:26,00,2452,607,3.5,N
1/1/2025 0:26,00,2416,601,3.5,N
1/1/2025 0:26,00,2468,601,2.5,N
1/1/2025 0:26,00,2403,591,2.5,N
1/1/2025 0:26,00,2408,606,1.5,N
1/1/2025 0:26,00,2443,596,3.5,N
1/1/2025 0:26,00,2499,609,3.5,N
1/1/2025 0:26,00,2413,596,3.5,N
1/1/2025 0:26,00,2428,603,3.5,N
1/1/2025 0:26,00,2415,593,1.5,N
1/1/2025 0:26,00,2452,609,1.5,N
1/1/2025 0:26,00,2402,592,3.5,N
1/1/2025 0:26,00,2472,593,1.5,N
1/1/2025 0:26,00,2429,601,2.5,N
1/1/2025 0:26,00,2479,608,3.5,N
1/1/2025 0:26,00,2481,596,2.5,N
1/1/2025 0:26,00,2450,607,1.5,N
1/1/2025 0:26,00,2454,597,2.5,N
1/1/2025 0:26,00,2424,591,2.5,N
1/1/2025 0:26,00,2416,601,3.5,N
1/1/2025 0:26,00,2440,608,1.5,N
1/1/2025 0:26,00,2437,599,1.5,N
1/1/2025 0:26,00,2406,608,1.5,N
1/1/2025 0:26,00,2419,609,2.5,N
1/1/2025 0:26,00,2432,598,2.5,N
1/1/2025 0:26,00,2421,610,2.5,N
1/1/2025 0:26,00,2486,597,1.5,N
1/1/2025 0:26,00,2454,595,2.5,N
1/1/2025 0:26,00,2440,606,2.5,N
1/1/2025 0:26,00,2486,602,2.5,N
1/1/2025 0:26,00,2495,600,3.5,N
1/1/2025 0:26,00,2476,597,1.5,N
1/1/2025 0:26,00,2437,599,2.5,N
1/1/2025 0:26,00,2431,608,2.5,N
1/1/2025 0:26,00,2401,602,3.5,N
1/1/2025 0:26,00,2425,602,3.5,N
1/1/2025 0:26,00,2417,590,3.5,N
1/1/2025 0:26,00,2441,594,1.5,N
1/1/2025 0:26,00,2472,595,3.5,N
1/1/2025 0:26,00,2448,591,1.5,N
1/1/2025 0:26,00,2496,593,3.5,N
1/1/2025 0:26,00,2445,605,2.5,N
1/1/2025 0:26,00,2459,607,1.5,N
1/1/2025 0:26,00,2473,591,1.5,N
1/1/2025 0:26,00,2480,601,3.5,N
1/1/2025 0:26,00,2452,595,2.5,N
1/1/2025 0:26,00,2493,592,1.5,N
1/1/2025 0:26,00,2471,606,3.5,N
1/1/2025 0:26,00,2431,607,1.5,N
1/1/2025 0:26,00,2497,606,1.5,N
1/1/2025 0:26,00,2453,591,3.5,N
1/1/2025 0:26,00,2492,602,3.5,N
1/1/2025 0:26,00,2453,598,2.5,N
1/1/2025 0:26,00,2472,590,3.5,N
1/1/2025 0:27,00,2455,599,2.5,N
1/1/2025 0:27,00,2402,597,2.5,N
1/1/2025 0:27,00,2442,604,3.5,N
1/1/2025 0:27,00,2486,595,3.5,N
1/1/2025 0:27,00,2442,598,1.5,N
1/1/2025 0:27,00,2421,606,3.5,N
1/1/2025 0:27,00,2459,600,1.5,N
1/1/2025 0:27,00,2488,595,1.5,N
1/1/2025 0:27,00,2438,602,3.5,N
1/1/2025 0:27,00,2461,590,2.5,N
1/1/2025 0:27,00,2453,610,3.5,N
1/1/2025 0:27,00,2460,599,3.5,N
1/1/2025 0:27,00,2426,590,2.5,N
1/1/2025 0:27,00,2402,605,1.5,N
1/1/2025 0:27,00,2408,590,2.5,N
1/1/2025 0:27,00,2411,590,1.5,N
1/1/2025 0:27,00,2452,609,1.5,N
1/1/2025 0:27,00,2415,594,1.5,N
1/1/2025 0:27,00,2412,610,1.5,N
1/1/2025 0:27,00,2448,590,3.5,N
1/1/2025 0:27,00,2485,595,1.5,N
1/1/2025 0:27,00,2467,601,2.5,N
1/1/2025 0:27,00,2415,592,2.5,N
1/1/2025 0:27,00,2464,604,2.5,N
1/1/2025 0:27,00,2488,594,3.5,N
1/1/2025 0:27,00,2406,603,1.5,N
1/1/2025 0:27,00,2451,598,2.5,N
1/1/2025 0:27,00,2410,594,2.5,N
1/1/2025 0:27,00,2427,600,1.5,N
1/1/2025 0:27,00,2487,599,3.5,N
1/1/2025 0:27,00,2432,609,3.5,N
1/1/2025 0:27,00,2416,590,3.5,N
1/1/2025 0:27,00,2442,597,2.5,N
1/1/2025 0:27,00,2434,605,3.5,N
1/1/2025 0:27,00,2478,601,3.5,N
1/1/2025 0:27,00,2462,606,2.5,N
1/1/2025 0:27,00,2473,605,2.5,N
1/1/2025 0:27,00,2464,593,3.5,N
1/1/2025 0:27,00,2460,599,3.5,N
1/1/2025 0:27,00,2444,596,3.5,N
1/1/2025 0:27,00,2464,596,2.5,N
1/1/2025 0:27,00,2468,590,3.5,N
1/1/2025 0:27,00,2407,593,3.5,N
1/1/2025 0:27,00,2474,594,3.5,N
1/1/2025 0:27,00,2447,590,3.5,N
1/1/2025 0:27,00,2463,595,2.5,N
1/1/2025 0:27,00,2448,609,3.5,N
1/1/2025 0:27,00,2420,598,3.5,N
1/1/2025 0:27,00,2453,591,3.5,N
1/1/2025 0:27,00,2459,592,1.5,N
1/1/2025 0:27,00,2447,594,1.5,N
1/1/2025 0:27,00,2434,601,3.5,N
1/1/2025 0:27,00,2456,603,1.5,N
1/1/2025 0:27,00,2463,602,1.5,N
1/1/2025 0:27,00,2461,595,1.5,N
1/1/2025 0:27,00,2471,590,3.5,N
1/1/2025 0:27,00,2457,599,1.5,N
1/1/2025 0:27,00,2409,604,2.5,N
1/1/2025 0:27,00,2402,600,1.5,N
1/1/2025 0:27,00,2410,600,1.5,N
1/1/2025 0:28,00,2460,597,1.5,N
1/1/2025 0:28,00,2468,600,1.5,N
1/1/2025 0:28,00,2467,606,1.5,N
1/1/2025 0:28,00,2479,598,2.5,N
1/1/2025 0:28,00,2439,599,2.5,N
1/1/2025 0:28,00,2401,593,2.5,N
1/1/2025 0:28,00,2458,590,2.5,N
1/1/2025 0:28,00,2500,598,3.5,N
1/1/2025 0:28,00,2455,609,3.5,N
1/1/2025 0:28,00,2445,603,3.5,N
1/1/2025 0:28,00,2450,591,2.5,N
1/1/2025 0:28,00,2451,608,2.5,N
1/1/2025 0:28,00,2416,606,3.5,N
1/1/2025 0:28,00,2445,608,3.5,N
1/1/2025 0:28,00,2438,610,3.5,N
1/1/2025 0:28,00,2416,608,2.5,N
1/1/2025 0:28,00,2477,602,2.5,N
1/1/2025 0:28,00,2461,600,1.5,N
1/1/2025 0:28,00,2490,597,1.5,N
1/1/2025 0:28,00,2459,606,1.5,N
1/1/2025 0:28,00,2481,602,3.5,N
1/1/2025 0:28,00,2459,594,3.5,N
1/1/2025 0:28,00,2424,610,3.5,N
1/1/2025 0:28,00,2461,601,3.5,N
1/1/2025 0:28,00,2482,601,3.5,N
1/1/2025 0:28,00,2469,606,3.5,N
1/1/2025 0:28,00,2434,610,1.5,N
1/1/2025 0:28,00,2489,605,1.5,N
1/1/2025 0:28,00,2499,596,2.5,N
1/1/2025 0:28,00,2432,598,1.5,N
1/1/2025 0:28,00,2480,597,2.5,N
1/1/2025 0:28,00,2438,590,3.5,N
1/1/2025 0:28,00,2437,594,1.5,N
1/1/2025 0:28,00,2492,598,2.5,N
1/1/2025 0:28,00,2457,602,3.5,N
1/1/2025 0:28,00,2448,609,1.5,N
1/1/2025 0:28,00,2493,609,1.5,N
1/1/2025 0:28,00,2422,603,3.5,N
1/1/2025 0:28,00,2424,601,3.5,N
1/1/2025 0:28,00,2411,604,2.5,N
1/1/2025 0:28,00,2462,592,1.5,N
1/1/2025 0:28,00,2441,607,1.5,N
1/1/2025 0:28,00,2473,601,1.5,N
1/1/2025 0:28,00,2471,604,2.5,N
1/1/2025 0:28,00,2498,591,1.5,N
1/1/2025 0:28,00,2443,607,3.5,N
1/1/2025 0:28,00,2477,603,3.5,N
1/1/2025 0:28,00,2491,608,2.5,N
1/1/2025 0:28,00,2477,596,2.5,N
1/1/2025 0:28,00,2456,602,1.5,N
1/1/2025 0:28,00,2480,607,2.5,N
1/1/2025 0:28,00,2431,598,2.5,N
1/1/2025 0:28,00,2488,610,1.5,N
1/1/2025 0:28,00,2407,594,1.5,N
1/1/2025 0:28,00,2412,593,3.5,N
1/1/2025 0:28,00,2468,610,1.5,N
1/1/2025 0:28,00,2421,610,3.5,N
1/1/2025 0:28,00,2455,610,1.5,N
1/1/2025 0:28,00,2409,610,1.5,N
1/1/2025 0:28,00,2443,590,2.5,N
1/1/2025 0:29,00,2446,609,3.5,N
1/1/2025 0:29,00,2423,592,2.5,N
1/1/2025 0:29,00,2495,590,3.5,N
1/1/2025 0:29,00,2474,599,2.5,N
